ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED   35,97.98%,Peter Kefalas,(Republican),571,AD 23,2025-11-05_01:51:42.65791
ED   35,97.98%,Peter Kefalas,(Conservative),41,AD 23,2025-11-05_01:51:42.65791
ED   35,97.98%,Ismael Malave Perez,(The Unity ),11,AD 23,2025-11-05_01:51:42.65791
ED   35,97.98%,WRITE-IN,&nbsp,0,AD 23,2025-11-05_01:51:42.65791
ED   36,97.98%,Mark D. Levine,(Democratic),197,AD 23,2025-11-05_01:51:42.65791
ED   36,97.98%,Peter Kefalas,(Republican),548,AD 23,2025-11-05_01:51:42.65791
ED   36,97.98%,Peter Kefalas,(Conservative),55,AD 23,2025-11-05_01:51:42.65791
ED   36,97.98%,Ismael Malave Perez,(The Unity ),8,AD 23,2025-11-05_01:51:42.65791
ED   36,97.98%,WRITE-IN,&nbsp,1,AD 23,2025-11-05_01:51:42.65791
ED   37,97.98%,Mark D. Levine,(Democratic),265,AD 23,2025-11-05_01:51:42.65791
ED   37,97.98%,Peter Kefalas,(Republican),478,AD 23,2025-11-05_01:51:42.65791
ED   37,97.98%,Peter Kefalas,(Conservative),45,AD 23,2025-11-05_01:51:42.65791
ED   37,97.98%,Ismael Malave Perez,(The Unity ),10,AD 23,2025-11-05_01:51:42.65791
ED   37,97.98%,WRITE-IN,&nbsp,2,AD 23,2025-11-05_01:51:42.65791
ED   38,97.98%,Mark D. Levine,(Democratic),173,AD 23,2025-11-05_01:51:42.65791
ED   38,97.98%,Peter Kefalas,(Republican),423,AD 23,2025-11-05_01:51:42.65791
ED   38,97.98%,Peter Kefalas,(Conservative),41,AD 23,2025-11-05_01:51:42.65791
ED   38,97.98%,Ismael Malave Perez,(The Unity ),11,AD 23,2025-11-05_01:51:42.65791
ED   38,97.98%,WRITE-IN,&nbsp,0,AD 23,2025-11-05_01:51:42.65791
ED   39,97.98%,Mark D. Levine,(Democratic),28,AD 23,2025-11-05_01:51:42.65791
ED   39,97.98%,Peter Kefalas,(Republican),12,AD 23,2025-11-05_01:51:42.65791
ED   39,97.98%,Peter Kefalas,(Conservative),0,AD 23,2025-11-05_01:51:42.65791
ED   39,97.98%,Ismael Malave Perez,(The Unity ),1,AD 23,2025-11-05_01:51:42.65791
ED   39,97.98%,WRITE-IN,&nbsp,0,AD 23,2025-11-05_01:51:42.65791
ED   40,97.98%,Mark D. Levine,(Democratic),235,AD 23,2025-11-05_01:51:42.65791
ED   40,97.98%,Peter Kefalas,(Republican),84,AD 23,2025-11-05_01:51:42.65791
ED   40,97.98%,Peter Kefalas,(Conservative),14,AD 23,2025-11-05_01:51:42.65791
ED   40,97.98%,Ismael Malave Perez,(The Unity ),10,AD 23,2025-11-05_01:51:42.65791
ED   40,97.98%,WRITE-IN,&nbsp,1,AD 23,2025-11-05_01:51:42.65791
ED   41,97.98%,Mark D. Levine,(Democratic),247,AD 23,2025-11-05_01:51:42.65791
