ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED   36,0.00%,Remy Smith,(Conservative),11,AD 63,2025-11-04_22:11:55.678813
ED   36,0.00%,WRITE-IN,&nbsp,-,AD 63,2025-11-04_22:11:55.678813
ED   37,0.00%,Matthew J. Santamauro,(Democratic),377,AD 63,2025-11-04_22:11:55.678813
ED   37,0.00%,Remy Smith,(Republican),64,AD 63,2025-11-04_22:11:55.678813
ED   37,0.00%,Remy Smith,(Conservative),8,AD 63,2025-11-04_22:11:55.678813
ED   37,0.00%,WRITE-IN,&nbsp,-,AD 63,2025-11-04_22:11:55.678813
ED   38,0.00%,Matthew J. Santamauro,(Democratic),177,AD 63,2025-11-04_22:11:55.678813
ED   38,0.00%,Remy Smith,(Republican),26,AD 63,2025-11-04_22:11:55.678813
ED   38,0.00%,Remy Smith,(Conservative),3,AD 63,2025-11-04_22:11:55.678813
ED   38,0.00%,WRITE-IN,&nbsp,1,AD 63,2025-11-04_22:11:55.678813
ED   39,0.00%,Matthew J. Santamauro,(Democratic),343,AD 63,2025-11-04_22:11:55.678813
ED   39,0.00%,Remy Smith,(Republican),72,AD 63,2025-11-04_22:11:55.678813
ED   39,0.00%,Remy Smith,(Conservative),8,AD 63,2025-11-04_22:11:55.678813
ED   39,0.00%,WRITE-IN,&nbsp,-,AD 63,2025-11-04_22:11:55.678813
ED   40,0.00%,Matthew J. Santamauro,(Democratic),405,AD 63,2025-11-04_22:11:55.678813
ED   40,0.00%,Remy Smith,(Republican),117,AD 63,2025-11-04_22:11:55.678813
ED   40,0.00%,Remy Smith,(Conservative),5,AD 63,2025-11-04_22:11:55.678813
ED   40,0.00%,WRITE-IN,&nbsp,1,AD 63,2025-11-04_22:11:55.678813
ED   41,0.00%,Matthew J. Santamauro,(Democratic),420,AD 63,2025-11-04_22:11:55.678813
ED   41,0.00%,Remy Smith,(Republican),158,AD 63,2025-11-04_22:11:55.678813
ED   41,0.00%,Remy Smith,(Conservative),13,AD 63,2025-11-04_22:11:55.678813
ED   41,0.00%,WRITE-IN,&nbsp,-,AD 63,2025-11-04_22:11:55.678813
ED   42,0.00%,Matthew J. Santamauro,(Democratic),300,AD 63,2025-11-04_22:11:55.678813
ED   42,0.00%,Remy Smith,(Republican),227,AD 63,2025-11-04_22:11:55.678813
ED   42,0.00%,Remy Smith,(Conservative),20,AD 63,2025-11-04_22:11:55.678813
ED   42,0.00%,WRITE-IN,&nbsp,-,AD 63,2025-11-04_22:11:55.678813
ED   43,0.00%,Matthew J. Santamauro,(Democratic),353,AD 63,2025-11-04_22:11:55.678813
ED   43,0.00%,Remy Smith,(Republican),172,AD 63,2025-11-04_22:11:55.678813
ED   43,0.00%,Remy Smith,(Conservative),18,AD 63,2025-11-04_22:11:55.678813
ED   43,0.00%,WRITE-IN,&nbsp,1,AD 63,2025-11-04_22:11:55.678813
ED   44,0.00%,Matthew J. Santamauro,(Democratic),259,AD 63,2025-11-04_22:11:55.678813
ED   44,0.00%,Remy Smith,(Republican),388,AD 63,2025-11-04_22:11:55.678813
ED   44,0.00%,Remy Smith,(Conservative),14,AD 63,2025-11-04_22:11:55.678813
ED   44,0.00%,WRITE-IN,&nbsp,-,AD 63,2025-11-04_22:11:55.678813
ED   45,0.00%,Matthew J. Santamauro,(Democratic),249,AD 63,2025-11-04_22:11:55.678813
ED   45,0.00%,Remy Smith,(Republican),342,AD 63,2025-11-04_22:11:55.678813
ED   45,0.00%,Remy Smith,(Conservative),12,AD 63,2025-11-04_22:11:55.678813
ED   45,0.00%,WRITE-IN,&nbsp,-,AD 63,2025-11-04_22:11:55.678813
ED   46,0.00%,Matthew J. Santamauro,(Democratic),241,AD 63,2025-11-04_22:11:55.678813
ED   46,0.00%,Remy Smith,(Republican),355,AD 63,2025-11-04_22:11:55.678813
ED   46,0.00%,Remy Smith,(Conservative),14,AD 63,2025-11-04_22:11:55.678813
ED   46,0.00%,WRITE-IN,&nbsp,-,AD 63,2025-11-04_22:11:55.678813
ED   47,0.00%,Matthew J. Santamauro,(Democratic),225,AD 63,2025-11-04_22:11:55.678813
ED   47,0.00%,Remy Smith,(Republican),289,AD 63,2025-11-04_22:11:55.678813
ED   47,0.00%,Remy Smith,(Conservative),18,AD 63,2025-11-04_22:11:55.678813
ED   47,0.00%,WRITE-IN,&nbsp,-,AD 63,2025-11-04_22:11:55.678813
ED   48,0.00%,Matthew J. Santamauro,(Democratic),217,AD 63,2025-11-04_22:11:55.678813
ED   48,0.00%,Remy Smith,(Republican),231,AD 63,2025-11-04_22:11:55.678813
ED   48,0.00%,Remy Smith,(Conservative),8,AD 63,2025-11-04_22:11:55.678813
ED   48,0.00%,WRITE-IN,&nbsp,1,AD 63,2025-11-04_22:11:55.678813
ED   49,0.00%,Matthew J. Santamauro,(Democratic),206,AD 63,2025-11-04_22:11:55.678813
ED   49,0.00%,Remy Smith,(Republican),253,AD 63,2025-11-04_22:11:55.678813
ED   49,0.00%,Remy Smith,(Conservative),20,AD 63,2025-11-04_22:11:55.678813
ED   49,0.00%,WRITE-IN,&nbsp,-,AD 63,2025-11-04_22:11:55.678813
ED   51,0.00%,Matthew J. Santamauro,(Democratic),209,AD 63,2025-11-04_22:11:55.678813
ED   51,0.00%,Remy Smith,(Republican),413,AD 63,2025-11-04_22:11:55.678813
ED   51,0.00%,Remy Smith,(Conservative),21,AD 63,2025-11-04_22:11:55.678813
ED   51,0.00%,WRITE-IN,&nbsp,1,AD 63,2025-11-04_22:11:55.678813
ED   52,0.00%,Matthew J. Santamauro,(Democratic),293,AD 63,2025-11-04_22:11:55.678813
ED   52,0.00%,Remy Smith,(Republican),443,AD 63,2025-11-04_22:11:55.678813
