AD_num,reported,candidate,party,votes,scrape_time
AD   23,94.70%,Zohran Kwame Mamdani,(Democratic),8231,2025-11-06_10:53:20.500585
AD   23,94.70%,Curtis A. Sliwa,(Republican),6738,2025-11-06_10:53:20.500585
AD   23,94.70%,Irene Estrada,(Conservative),55,2025-11-06_10:53:20.500585
AD   23,94.70%,Zohran Kwame Mamdani,(Working Families),841,2025-11-06_10:53:20.500585
AD   23,94.70%,Curtis A. Sliwa,(Protect Animals),348,2025-11-06_10:53:20.500585
AD   23,94.70%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),82,2025-11-06_10:53:20.500585
AD   23,94.70%,Joseph Hernandez,(Quality of Life),24,2025-11-06_10:53:20.500585
AD   23,94.70%,Andrew M. Cuomo,(Fight and Deliver),19096,2025-11-06_10:53:20.500585
AD   23,94.70%,Jim Walden,(Integrity),25,2025-11-06_10:53:20.500585
AD   23,94.70%,WRITE-IN,,48,2025-11-06_10:53:20.500585
AD   24,95.83%,Zohran Kwame Mamdani,(Democratic),12670,2025-11-06_10:53:20.500585
AD   24,95.83%,Curtis A. Sliwa,(Republican),2099,2025-11-06_10:53:20.500585
AD   24,95.83%,Irene Estrada,(Conservative),37,2025-11-06_10:53:20.500585
AD   24,95.83%,Zohran Kwame Mamdani,(Working Families),1155,2025-11-06_10:53:20.500585
AD   24,95.83%,Curtis A. Sliwa,(Protect Animals),157,2025-11-06_10:53:20.500585
AD   24,95.83%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),66,2025-11-06_10:53:20.500585
AD   24,95.83%,Joseph Hernandez,(Quality of Life),10,2025-11-06_10:53:20.500585
AD   24,95.83%,Andrew M. Cuomo,(Fight and Deliver),11985,2025-11-06_10:53:20.500585
AD   24,95.83%,Jim Walden,(Integrity),23,2025-11-06_10:53:20.500585
AD   24,95.83%,WRITE-IN,,43,2025-11-06_10:53:20.500585
AD   25,99.00%,Zohran Kwame Mamdani,(Democratic),7483,2025-11-06_10:53:20.500585
AD   25,99.00%,Curtis A. Sliwa,(Republican),2306,2025-11-06_10:53:20.500585
AD   25,99.00%,Irene Estrada,(Conservative),50,2025-11-06_10:53:20.500585
AD   25,99.00%,Zohran Kwame Mamdani,(Working Families),937,2025-11-06_10:53:20.500585
AD   25,99.00%,Curtis A. Sliwa,(Protect Animals),179,2025-11-06_10:53:20.500585
AD   25,99.00%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),59,2025-11-06_10:53:20.500585
AD   25,99.00%,Joseph Hernandez,(Quality of Life),26,2025-11-06_10:53:20.500585
AD   25,99.00%,Andrew M. Cuomo,(Fight and Deliver),13485,2025-11-06_10:53:20.500585
AD   25,99.00%,Jim Walden,(Integrity),37,2025-11-06_10:53:20.500585
AD   25,99.00%,WRITE-IN,,41,2025-11-06_10:53:20.500585
AD   26,99.00%,Zohran Kwame Mamdani,(Democratic),8955,2025-11-06_10:53:20.500585
AD   26,99.00%,Curtis A. Sliwa,(Republican),4874,2025-11-06_10:53:20.500585
AD   26,99.00%,Irene Estrada,(Conservative),62,2025-11-06_10:53:20.500585
AD   26,99.00%,Zohran Kwame Mamdani,(Working Families),1023,2025-11-06_10:53:20.500585
AD   26,99.00%,Curtis A. Sliwa,(Protect Animals),331,2025-11-06_10:53:20.500585
AD   26,99.00%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),70,2025-11-06_10:53:20.500585
AD   26,99.00%,Joseph Hernandez,(Quality of Life),25,2025-11-06_10:53:20.500585
AD   26,99.00%,Andrew M. Cuomo,(Fight and Deliver),20901,2025-11-06_10:53:20.500585
AD   26,99.00%,Jim Walden,(Integrity),50,2025-11-06_10:53:20.500585
AD   26,99.00%,WRITE-IN,,59,2025-11-06_10:53:20.500585
AD   27,96.72%,Zohran Kwame Mamdani,(Democratic),6758,2025-11-06_10:53:20.500585
AD   27,96.72%,Curtis A. Sliwa,(Republican),3264,2025-11-06_10:53:20.500585
AD   27,96.72%,Irene Estrada,(Conservative),33,2025-11-06_10:53:20.500585
AD   27,96.72%,Zohran Kwame Mamdani,(Working Families),866,2025-11-06_10:53:20.500585
AD   27,96.72%,Curtis A. Sliwa,(Protect Animals),231,2025-11-06_10:53:20.500585
AD   27,96.72%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),71,2025-11-06_10:53:20.500585
AD   27,96.72%,Joseph Hernandez,(Quality of Life),20,2025-11-06_10:53:20.500585
AD   27,96.72%,Andrew M. Cuomo,(Fight and Deliver),16738,2025-11-06_10:53:20.500585
AD   27,96.72%,Jim Walden,(Integrity),32,2025-11-06_10:53:20.500585
AD   27,96.72%,WRITE-IN,,51,2025-11-06_10:53:20.500585
AD   28,99.00%,Zohran Kwame Mamdani,(Democratic),12234,2025-11-06_10:53:20.500585
AD   28,99.00%,Curtis A. Sliwa,(Republican),4361,2025-11-06_10:53:20.500585
AD   28,99.00%,Irene Estrada,(Conservative),46,2025-11-06_10:53:20.500585
AD   28,99.00%,Zohran Kwame Mamdani,(Working Families),2610,2025-11-06_10:53:20.500585
AD   28,99.00%,Curtis A. Sliwa,(Protect Animals),316,2025-11-06_10:53:20.500585
AD   28,99.00%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),74,2025-11-06_10:53:20.500585
AD   28,99.00%,Joseph Hernandez,(Quality of Life),21,2025-11-06_10:53:20.500585
AD   28,99.00%,Andrew M. Cuomo,(Fight and Deliver),20917,2025-11-06_10:53:20.500585
AD   28,99.00%,Jim Walden,(Integrity),43,2025-11-06_10:53:20.500585
AD   28,99.00%,WRITE-IN,,110,2025-11-06_10:53:20.500585
AD   29,94.92%,Zohran Kwame Mamdani,(Democratic),15249,2025-11-06_10:53:20.500585
AD   29,94.92%,Curtis A. Sliwa,(Republican),756,2025-11-06_10:53:20.500585
AD   29,94.92%,Irene Estrada,(Conservative),41,2025-11-06_10:53:20.500585
AD   29,94.92%,Zohran Kwame Mamdani,(Working Families),895,2025-11-06_10:53:20.500585
AD   29,94.92%,Curtis A. Sliwa,(Protect Animals),50,2025-11-06_10:53:20.500585
AD   29,94.92%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),146,2025-11-06_10:53:20.500585
AD   29,94.92%,Joseph Hernandez,(Quality of Life),21,2025-11-06_10:53:20.500585
AD   29,94.92%,Andrew M. Cuomo,(Fight and Deliver),9521,2025-11-06_10:53:20.500585
AD   29,94.92%,Jim Walden,(Integrity),21,2025-11-06_10:53:20.500585
AD   29,94.92%,WRITE-IN,,47,2025-11-06_10:53:20.500585
AD   30,96.12%,Zohran Kwame Mamdani,(Democratic),11275,2025-11-06_10:53:20.500585
AD   30,96.12%,Curtis A. Sliwa,(Republican),2355,2025-11-06_10:53:20.500585
AD   30,96.12%,Irene Estrada,(Conservative),36,2025-11-06_10:53:20.500585
AD   30,96.12%,Zohran Kwame Mamdani,(Working Families),1770,2025-11-06_10:53:20.500585
AD   30,96.12%,Curtis A. Sliwa,(Protect Animals),173,2025-11-06_10:53:20.500585
AD   30,96.12%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),39,2025-11-06_10:53:20.500585
AD   30,96.12%,Joseph Hernandez,(Quality of Life),17,2025-11-06_10:53:20.500585
AD   30,96.12%,Andrew M. Cuomo,(Fight and Deliver),8761,2025-11-06_10:53:20.500585
AD   30,96.12%,Jim Walden,(Integrity),30,2025-11-06_10:53:20.500585
AD   30,96.12%,WRITE-IN,,35,2025-11-06_10:53:20.500585
AD   31,96.49%,Zohran Kwame Mamdani,(Democratic),9742,2025-11-06_10:53:20.500585
AD   31,96.49%,Curtis A. Sliwa,(Republican),997,2025-11-06_10:53:20.500585
AD   31,96.49%,Irene Estrada,(Conservative),29,2025-11-06_10:53:20.500585
AD   31,96.49%,Zohran Kwame Mamdani,(Working Families),648,2025-11-06_10:53:20.500585
AD   31,96.49%,Curtis A. Sliwa,(Protect Animals),71,2025-11-06_10:53:20.500585
AD   31,96.49%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),84,2025-11-06_10:53:20.500585
AD   31,96.49%,Joseph Hernandez,(Quality of Life),9,2025-11-06_10:53:20.500585
AD   31,96.49%,Andrew M. Cuomo,(Fight and Deliver),6908,2025-11-06_10:53:20.500585
AD   31,96.49%,Jim Walden,(Integrity),15,2025-11-06_10:53:20.500585
AD   31,96.49%,WRITE-IN,,32,2025-11-06_10:53:20.500585
AD   32,92.31%,Zohran Kwame Mamdani,(Democratic),12587,2025-11-06_10:53:20.500585
AD   32,92.31%,Curtis A. Sliwa,(Republican),588,2025-11-06_10:53:20.500585
AD   32,92.31%,Irene Estrada,(Conservative),41,2025-11-06_10:53:20.500585
AD   32,92.31%,Zohran Kwame Mamdani,(Working Families),752,2025-11-06_10:53:20.500585
AD   32,92.31%,Curtis A. Sliwa,(Protect Animals),57,2025-11-06_10:53:20.500585
AD   32,92.31%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),154,2025-11-06_10:53:20.500585
AD   32,92.31%,Joseph Hernandez,(Quality of Life),12,2025-11-06_10:53:20.500585
AD   32,92.31%,Andrew M. Cuomo,(Fight and Deliver),8807,2025-11-06_10:53:20.500585
AD   32,92.31%,Jim Walden,(Integrity),18,2025-11-06_10:53:20.500585
AD   32,92.31%,WRITE-IN,,42,2025-11-06_10:53:20.500585
AD   33,95.70%,Zohran Kwame Mamdani,(Democratic),16108,2025-11-06_10:53:20.500585
AD   33,95.70%,Curtis A. Sliwa,(Republican),1721,2025-11-06_10:53:20.500585
AD   33,95.70%,Irene Estrada,(Conservative),58,2025-11-06_10:53:20.500585
AD   33,95.70%,Zohran Kwame Mamdani,(Working Families),987,2025-11-06_10:53:20.500585
AD   33,95.70%,Curtis A. Sliwa,(Protect Animals),123,2025-11-06_10:53:20.500585
AD   33,95.70%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),163,2025-11-06_10:53:20.500585
AD   33,95.70%,Joseph Hernandez,(Quality of Life),25,2025-11-06_10:53:20.500585
AD   33,95.70%,Andrew M. Cuomo,(Fight and Deliver),11621,2025-11-06_10:53:20.500585
AD   33,95.70%,Jim Walden,(Integrity),33,2025-11-06_10:53:20.500585
AD   33,95.70%,WRITE-IN,,55,2025-11-06_10:53:20.500585
AD   34,97.00%,Zohran Kwame Mamdani,(Democratic),13238,2025-11-06_10:53:20.500585
AD   34,97.00%,Curtis A. Sliwa,(Republican),2159,2025-11-06_10:53:20.500585
AD   34,97.00%,Irene Estrada,(Conservative),61,2025-11-06_10:53:20.500585
AD   34,97.00%,Zohran Kwame Mamdani,(Working Families),2977,2025-11-06_10:53:20.500585
AD   34,97.00%,Curtis A. Sliwa,(Protect Animals),174,2025-11-06_10:53:20.500585
AD   34,97.00%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),58,2025-11-06_10:53:20.500585
AD   34,97.00%,Joseph Hernandez,(Quality of Life),16,2025-11-06_10:53:20.500585
AD   34,97.00%,Andrew M. Cuomo,(Fight and Deliver),9659,2025-11-06_10:53:20.500585
AD   34,97.00%,Jim Walden,(Integrity),37,2025-11-06_10:53:20.500585
AD   34,97.00%,WRITE-IN,,49,2025-11-06_10:53:20.500585
AD   35,99.00%,Zohran Kwame Mamdani,(Democratic),7646,2025-11-06_10:53:20.500585
AD   35,99.00%,Curtis A. Sliwa,(Republican),1363,2025-11-06_10:53:20.500585
AD   35,99.00%,Irene Estrada,(Conservative),45,2025-11-06_10:53:20.500585
AD   35,99.00%,Zohran Kwame Mamdani,(Working Families),871,2025-11-06_10:53:20.500585
AD   35,99.00%,Curtis A. Sliwa,(Protect Animals),95,2025-11-06_10:53:20.500585
AD   35,99.00%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),80,2025-11-06_10:53:20.500585
AD   35,99.00%,Joseph Hernandez,(Quality of Life),14,2025-11-06_10:53:20.500585
AD   35,99.00%,Andrew M. Cuomo,(Fight and Deliver),9149,2025-11-06_10:53:20.500585
AD   35,99.00%,Jim Walden,(Integrity),16,2025-11-06_10:53:20.500585
AD   35,99.00%,WRITE-IN,,28,2025-11-06_10:53:20.500585
AD   36,96.08%,Zohran Kwame Mamdani,(Democratic),20324,2025-11-06_10:53:20.500585
AD   36,96.08%,Curtis A. Sliwa,(Republican),1891,2025-11-06_10:53:20.500585
AD   36,96.08%,Irene Estrada,(Conservative),26,2025-11-06_10:53:20.500585
AD   36,96.08%,Zohran Kwame Mamdani,(Working Families),5513,2025-11-06_10:53:20.500585
AD   36,96.08%,Curtis A. Sliwa,(Protect Animals),185,2025-11-06_10:53:20.500585
AD   36,96.08%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),61,2025-11-06_10:53:20.500585
AD   36,96.08%,Joseph Hernandez,(Quality of Life),22,2025-11-06_10:53:20.500585
AD   36,96.08%,Andrew M. Cuomo,(Fight and Deliver),8847,2025-11-06_10:53:20.500585
AD   36,96.08%,Jim Walden,(Integrity),51,2025-11-06_10:53:20.500585
AD   36,96.08%,WRITE-IN,,125,2025-11-06_10:53:20.500585
AD   37,93.70%,Zohran Kwame Mamdani,(Democratic),17856,2025-11-06_10:53:20.500585
AD   37,93.70%,Curtis A. Sliwa,(Republican),3106,2025-11-06_10:53:20.500585
AD   37,93.70%,Irene Estrada,(Conservative),42,2025-11-06_10:53:20.500585
AD   37,93.70%,Zohran Kwame Mamdani,(Working Families),4769,2025-11-06_10:53:20.500585
AD   37,93.70%,Curtis A. Sliwa,(Protect Animals),250,2025-11-06_10:53:20.500585
AD   37,93.70%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),61,2025-11-06_10:53:20.500585
AD   37,93.70%,Joseph Hernandez,(Quality of Life),19,2025-11-06_10:53:20.500585
AD   37,93.70%,Andrew M. Cuomo,(Fight and Deliver),10457,2025-11-06_10:53:20.500585
AD   37,93.70%,Jim Walden,(Integrity),49,2025-11-06_10:53:20.500585
AD   37,93.70%,WRITE-IN,,107,2025-11-06_10:53:20.500585
AD   38,98.86%,Zohran Kwame Mamdani,(Democratic),11050,2025-11-06_10:53:20.500585
AD   38,98.86%,Curtis A. Sliwa,(Republican),2687,2025-11-06_10:53:20.500585
AD   38,98.86%,Irene Estrada,(Conservative),45,2025-11-06_10:53:20.500585
AD   38,98.86%,Zohran Kwame Mamdani,(Working Families),2184,2025-11-06_10:53:20.500585
AD   38,98.86%,Curtis A. Sliwa,(Protect Animals),180,2025-11-06_10:53:20.500585
AD   38,98.86%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),55,2025-11-06_10:53:20.500585
AD   38,98.86%,Joseph Hernandez,(Quality of Life),23,2025-11-06_10:53:20.500585
AD   38,98.86%,Andrew M. Cuomo,(Fight and Deliver),8328,2025-11-06_10:53:20.500585
AD   38,98.86%,Jim Walden,(Integrity),15,2025-11-06_10:53:20.500585
AD   38,98.86%,WRITE-IN,,31,2025-11-06_10:53:20.500585
AD   39,98.99%,Zohran Kwame Mamdani,(Democratic),9810,2025-11-06_10:53:20.500585
AD   39,98.99%,Curtis A. Sliwa,(Republican),2075,2025-11-06_10:53:20.500585
AD   39,98.99%,Irene Estrada,(Conservative),38,2025-11-06_10:53:20.500585
AD   39,98.99%,Zohran Kwame Mamdani,(Working Families),1955,2025-11-06_10:53:20.500585
AD   39,98.99%,Curtis A. Sliwa,(Protect Animals),147,2025-11-06_10:53:20.500585
AD   39,98.99%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),51,2025-11-06_10:53:20.500585
AD   39,98.99%,Joseph Hernandez,(Quality of Life),20,2025-11-06_10:53:20.500585
AD   39,98.99%,Andrew M. Cuomo,(Fight and Deliver),8360,2025-11-06_10:53:20.500585
AD   39,98.99%,Jim Walden,(Integrity),30,2025-11-06_10:53:20.500585
AD   39,98.99%,WRITE-IN,,43,2025-11-06_10:53:20.500585
AD   40,98.28%,Zohran Kwame Mamdani,(Democratic),5808,2025-11-06_10:53:20.500585
AD   40,98.28%,Curtis A. Sliwa,(Republican),2265,2025-11-06_10:53:20.500585
AD   40,98.28%,Irene Estrada,(Conservative),47,2025-11-06_10:53:20.500585
AD   40,98.28%,Zohran Kwame Mamdani,(Working Families),691,2025-11-06_10:53:20.500585
AD   40,98.28%,Curtis A. Sliwa,(Protect Animals),164,2025-11-06_10:53:20.500585
AD   40,98.28%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),69,2025-11-06_10:53:20.500585
AD   40,98.28%,Joseph Hernandez,(Quality of Life),16,2025-11-06_10:53:20.500585
AD   40,98.28%,Andrew M. Cuomo,(Fight and Deliver),9050,2025-11-06_10:53:20.500585
AD   40,98.28%,Jim Walden,(Integrity),18,2025-11-06_10:53:20.500585
AD   40,98.28%,WRITE-IN,,31,2025-11-06_10:53:20.500585
AD   41,98.37%,Zohran Kwame Mamdani,(Democratic),8809,2025-11-06_10:53:20.500585
AD   41,98.37%,Curtis A. Sliwa,(Republican),3178,2025-11-06_10:53:20.500585
AD   41,98.37%,Irene Estrada,(Conservative),47,2025-11-06_10:53:20.500585
AD   41,98.37%,Zohran Kwame Mamdani,(Working Families),825,2025-11-06_10:53:20.500585
AD   41,98.37%,Curtis A. Sliwa,(Protect Animals),188,2025-11-06_10:53:20.500585
