ed_clean,YES,NO,reported,ad,ed,percentage,passed
70027,1136,611,99.00%,70,27,65.02575844304522,TRUE
70028,610,294,50.00%,70,28,67.47787610619469,TRUE
70029,1735,822,99.00%,70,29,67.8529526789206,TRUE
70030,1566,742,99.00%,70,30,67.85095320623917,TRUE
70031,1294,613,99.00%,70,31,67.85527005768223,TRUE
70032,956,433,99.00%,70,32,68.82649388048956,TRUE
70033,1093,514,99.00%,70,33,68.01493466085874,TRUE
70034,1109,517,99.00%,70,34,68.20418204182042,TRUE
70035,1228,675,99.00%,70,35,64.52968996321597,TRUE
70036,403,218,57.14%,70,36,64.89533011272141,TRUE
70037,378,200,85.71%,70,37,65.39792387543253,TRUE
70038,317,179,57.14%,70,38,63.91129032258065,TRUE
70039,1084,487,99.00%,70,39,69.00063653723743,TRUE
70040,765,296,99.00%,70,40,72.10179076343073,TRUE
70041,1371,508,99.00%,70,41,72.9643427354976,TRUE
70042,449,153,99.00%,70,42,74.58471760797342,TRUE
70043,846,381,99.00%,70,43,68.94865525672371,TRUE
70044,1437,664,99.00%,70,44,68.396001903855307,TRUE
70045,441,128,99.00%,70,45,77.50439367311071,TRUE
70046,537,159,99.00%,70,46,77.15517241379311,TRUE
70047,940,452,99.00%,70,47,67.52873563218391,TRUE
70048,785,416,99.00%,70,48,65.36219816819317,TRUE
70049,846,419,99.00%,70,49,66.87747035573123,TRUE
70050,731,329,99.00%,70,50,68.9622641509434,TRUE
70051,432,179,99.00%,70,51,70.7037643207856,TRUE
70052,498,147,99.00%,70,52,77.20930232558139,TRUE
70053,1115,419,99.00%,70,53,72.6857887874837,TRUE
70054,1379,748,99.00%,70,54,64.83309826046074,TRUE
70055,1255,561,99.00%,70,55,69.1079295154185,TRUE
70056,1117,507,99.00%,70,56,68.7807881773399,TRUE
70057,798,383,99.00%,70,57,67.56985605419136,TRUE
70058,1343,710,99.00%,70,58,65.4164637116415,TRUE
70059,1197,446,99.00%,70,59,72.85453438831406,TRUE
70060,1531,717,99.00%,70,60,68.1049822064057,TRUE
70061,1100,562,99.00%,70,61,66.18531889290013,TRUE
70062,1405,660,99.00%,70,62,68.03874092009686,TRUE
70063,983,446,99.00%,70,63,68.78936319104268,TRUE
70064,1436,679,99.00%,70,64,67.89598108747045,TRUE
70065,1262,496,99.00%,70,65,71.78612059158134,TRUE
70066,1511,926,99.00%,70,66,62.002462043496095,TRUE
70067,723,214,99.00%,70,67,77.16115261472785,TRUE
70068,583,243,99.00%,70,68,70.58111380145279,TRUE
70069,1282,651,99.00%,70,69,66.32177961717538,TRUE
70070,547,225,99.00%,70,70,70.85492227979275,TRUE
70071,984,434,99.00%,70,71,69.39351198871651,TRUE
70072,0,0,99.00%,70,72,NA,FALSE
70073,0,0,99.00%,70,73,NA,FALSE
70074,0,0,50.00%,70,74,NA,FALSE
71001,1102,1094,99.00%,71,1,50.18214936247723,TRUE
71002,1156,839,99.00%,71,2,57.94486215538846,TRUE
71003,1892,1238,99.00%,71,3,60.447284345047926,TRUE
71004,2054,1379,99.00%,71,4,59.83105155840372,TRUE
71005,1773,1032,99.00%,71,5,63.20855614973262,TRUE
71006,1697,893,99.00%,71,6,65.52123552123552,TRUE
71007,1361,944,99.00%,71,7,59.04555314533623,TRUE
71008,1191,784,99.00%,71,8,60.303797468354425,TRUE
71009,1348,907,99.00%,71,9,59.77827050997783,TRUE
71010,1077,600,99.00%,71,10,64.22182468694096,TRUE
71011,793,488,99.00%,71,11,61.904761904761905,TRUE
71012,800,429,99.00%,71,12,65.09357200976403,TRUE
71013,932,466,99.00%,71,13,66.66666666666666,TRUE
71014,759,366,99.00%,71,14,67.46666666666667,TRUE
71015,820,507,99.00%,71,15,61.79351921627732,TRUE
71016,801,417,99.00%,71,16,65.76354679802957,TRUE
71017,1053,543,99.00%,71,17,65.97744360902256,TRUE
71018,941,441,99.00%,71,18,68.08972503617944,TRUE
71019,806,459,99.00%,71,19,63.715415019762844,TRUE
71020,710,359,99.00%,71,20,66.41721234798878,TRUE
71021,819,408,99.00%,71,21,66.74816625916871,TRUE
71022,750,341,99.00%,71,22,68.7442713107241,TRUE
71023,890,361,99.00%,71,23,71.14308553157474,TRUE
71024,1618,751,99.00%,71,24,68.29886027859857,TRUE
71025,620,343,99.00%,71,25,64.38213914849429,TRUE
71026,858,434,99.00%,71,26,66.40866873065015,TRUE
71027,835,579,99.00%,71,27,59.05233380480905,TRUE
71028,747,378,88.89%,71,28,66.4,TRUE
71029,821,277,88.89%,71,29,74.77231329690346,TRUE
71030,772,435,99.00%,71,30,63.96023198011599,TRUE
71031,448,118,99.00%,71,31,79.15194346289752,TRUE
71032,747,200,99.00%,71,32,78.88067581837382,TRUE
71033,165,46,99.00%,71,33,78.19905213270142,TRUE
71034,531,159,99.00%,71,34,76.95652173913044,TRUE
71035,793,426,99.00%,71,35,65.05332239540607,TRUE
71036,1036,501,99.00%,71,36,67.40403383214053,TRUE
71037,861,369,99.00%,71,37,70,TRUE
71038,1038,595,99.00%,71,38,63.56399265156154,TRUE
71039,1096,492,99.00%,71,39,69.0176322418136,TRUE
71040,954,461,99.00%,71,40,67.42049469964664,TRUE
71041,1055,505,99.00%,71,41,67.62820512820514,TRUE
71042,1187,568,99.00%,71,42,67.63532763532764,TRUE
71043,591,309,99.00%,71,43,65.66666666666666,TRUE
71044,695,363,99.00%,71,44,65.68998109640832,TRUE
71045,688,416,99.00%,71,45,62.31884057971014,TRUE
71046,863,448,99.00%,71,46,65.8276125095347,TRUE
71047,653,250,99.00%,71,47,72.31450719822813,TRUE
71048,978,560,99.00%,71,48,63.5890767230169,TRUE
71049,1177,548,99.00%,71,49,68.23188405797102,TRUE
71050,762,448,99.00%,71,50,62.97520661157024,TRUE
71051,1345,712,99.00%,71,51,65.38648517258143,TRUE
71052,1406,716,99.00%,71,52,66.25824693685203,TRUE
71053,663,226,99.00%,71,53,74.57817772778402,TRUE
71054,787,285,99.00%,71,54,73.41417910447761,TRUE
71055,1360,698,99.00%,71,55,66.08357628765792,TRUE
71056,998,528,99.00%,71,56,65.3997378768021,TRUE
71057,973,534,99.00%,71,57,64.56536164565362,TRUE
71058,1013,459,99.00%,71,58,68.81793478260869,TRUE
71059,1311,655,99.00%,71,59,66.68362156663275,TRUE
71060,840,379,90.00%,71,60,68.90894175553733,TRUE
71061,1416,647,99.00%,71,61,68.63790596219098,TRUE
71062,877,446,99.00%,71,62,66.28873771730915,TRUE
71063,779,365,99.00%,71,63,68.0944055944056,TRUE
71064,173,123,57.14%,71,64,58.445945945945944,TRUE
71065,122,25,99.00%,71,65,82.99319727891157,TRUE
71066,0,0,99.00%,71,66,NA,FALSE
71067,0,0,99.00%,71,67,NA,FALSE
71068,0,0,99.00%,71,68,NA,FALSE
71069,0,0,99.00%,71,69,NA,FALSE
71070,0,0,99.00%,71,70,NA,FALSE
71071,0,0,99.00%,71,71,NA,FALSE
72001,675,133,99.00%,72,1,83.53960396039604,TRUE
72002,715,324,99.00%,72,2,68.81616939364774,TRUE
72003,680,402,99.00%,72,3,62.84658040665434,TRUE
72004,1378,1155,99.00%,72,4,54.4018949861824,TRUE
72005,1292,1188,99.00%,72,5,52.09677419354839,TRUE
72006,1098,735,99.00%,72,6,59.901800327332246,TRUE
72007,606,309,99.00%,72,7,66.22950819672131,TRUE
72008,958,640,99.00%,72,8,59.94993742177722,TRUE
72009,1139,939,99.00%,72,9,54.81231953801733,TRUE
72010,950,685,99.00%,72,10,58.103975535168196,TRUE
72011,559,247,99.00%,72,11,69.35483870967742,TRUE
72012,597,253,99.00%,72,12,70.23529411764706,TRUE
72013,634,213,99.00%,72,13,74.85242030696575,TRUE
72014,760,343,99.00%,72,14,68.90299184043518,TRUE
72015,794,334,99.00%,72,15,70.39007092198581,TRUE
72016,378,159,99.00%,72,16,70.39106145251397,TRUE
72017,537,220,99.00%,72,17,70.93791281373845,TRUE
72018,673,402,99.00%,72,18,62.6046511627907,TRUE
72019,726,477,99.00%,72,19,60.349127182044896,TRUE
72020,473,257,99.00%,72,20,64.7945205479452,TRUE
72021,403,207,99.00%,72,21,66.06557377049181,TRUE
72022,498,153,99.00%,72,22,76.49769585253456,TRUE
72023,668,291,99.00%,72,23,69.65589155370178,TRUE
72024,525,278,99.00%,72,24,65.37982565379825,TRUE
72025,798,445,80.00%,72,25,64.19951729686242,TRUE
72026,1194,809,99.00%,72,26,59.61058412381428,TRUE
72027,777,396,99.00%,72,27,66.24040920716112,TRUE
72028,347,182,99.00%,72,28,65.59546313799622,TRUE
72029,821,434,99.00%,72,29,65.41832669322709,TRUE
72030,829,487,99.00%,72,30,62.99392097264438,TRUE
72031,570,216,80.00%,72,31,72.51908396946564,TRUE
72032,789,457,99.00%,72,32,63.32263242375602,TRUE
72033,788,446,99.00%,72,33,63.85737439222042,TRUE
72034,356,158,99.00%,72,34,69.26070038910505,TRUE
72035,524,309,99.00%,72,35,62.90516206482592,TRUE
72036,398,203,99.00%,72,36,66.22296173044924,TRUE
72037,688,386,99.00%,72,37,64.05959031657356,TRUE
72038,629,615,99.00%,72,38,50.562700964630224,TRUE
72039,695,313,99.00%,72,39,68.9484126984127,TRUE
72040,655,206,99.00%,72,40,76.07433217189315,TRUE
72041,994,476,99.00%,72,41,67.61904761904762,TRUE
72042,611,297,99.00%,72,42,67.29074889867842,TRUE
72043,709,325,99.00%,72,43,68.56866537717602,TRUE
72044,632,277,99.00%,72,44,69.52695269526953,TRUE
72045,463,116,99.00%,72,45,79.96545768566494,TRUE
72046,558,289,99.00%,72,46,65.87957497048406,TRUE
72047,412,178,99.00%,72,47,69.83050847457626,TRUE
72048,496,240,99.00%,72,48,67.3913043478261,TRUE
72049,553,178,99.00%,72,49,75.64979480164159,TRUE
72050,453,149,99.00%,72,50,75.24916943521595,TRUE
72051,439,148,99.00%,72,51,74.78705281090289,TRUE
72052,688,290,99.00%,72,52,70.34764826175869,TRUE
72053,539,252,99.00%,72,53,68.14159292035397,TRUE
72054,397,165,99.00%,72,54,70.64056939501779,TRUE
72055,645,323,99.00%,72,55,66.63223140495867,TRUE
72056,676,285,99.00%,72,56,70.34339229968782,TRUE
72057,679,255,99.00%,72,57,72.69807280513919,TRUE
72058,1170,538,88.89%,72,58,68.50117096018735,TRUE
72059,595,326,88.89%,72,59,64.60369163952225,TRUE
72060,557,275,99.00%,72,60,66.94711538461539,TRUE
72061,570,242,88.89%,72,61,70.19704433497537,TRUE
72062,572,209,99.00%,72,62,73.23943661971832,TRUE
72063,526,202,99.00%,72,63,72.25274725274726,TRUE
72064,0,0,99.00%,72,64,NA,FALSE
72065,0,0,99.00%,72,65,NA,FALSE
72066,0,0,99.00%,72,66,NA,FALSE
73001,1324,945,83.33%,73,1,58.35169678272367,TRUE
73002,285,257,83.33%,73,2,52.5830258302583,TRUE
73003,1144,755,90.00%,73,3,60.242232754081094,TRUE
73004,1734,936,90.00%,73,4,64.9438202247191,TRUE
73005,863,516,99.00%,73,5,62.58158085569253,TRUE
73006,1191,952,90.00%,73,6,55.57629491367242,TRUE
73007,1029,769,99.00%,73,7,57.23025583982202,TRUE
73008,410,305,99.00%,73,8,57.34265734265735,TRUE
73009,732,570,99.00%,73,9,56.22119815668203,TRUE
73010,601,504,99.00%,73,10,54.38914027149321,TRUE
73011,1204,881,88.89%,73,11,57.74580335731415,TRUE
73012,1455,935,90.00%,73,12,60.87866108786611,TRUE
73013,1193,859,90.00%,73,13,58.13840155945419,TRUE
73014,891,551,99.00%,73,14,61.78918169209431,TRUE
73015,1420,948,99.00%,73,15,59.96621621621622,TRUE
73016,1164,724,99.00%,73,16,61.652542372881356,TRUE
73017,1264,771,99.00%,73,17,62.11302211302211,TRUE
73018,372,275,99.00%,73,18,57.496136012364765,TRUE
73019,1519,1213,99.00%,73,19,55.60029282576867,TRUE
73020,1775,1293,99.00%,73,20,57.85528031290743,TRUE
73021,1356,822,99.00%,73,21,62.25895316804407,TRUE
73022,1049,954,99.00%,73,22,52.371442835746386,TRUE
73023,1082,844,99.00%,73,23,56.178608515057114,TRUE
73024,1023,650,99.00%,73,24,61.14763897190676,TRUE
73025,1353,1018,99.00%,73,25,57.06452973428932,TRUE
73026,1151,770,99.00%,73,26,59.916710046850596,TRUE
73027,1563,955,99.00%,73,27,62.07307386814932,TRUE
73028,952,687,99.00%,73,28,58.08419768151312,TRUE
73029,1204,978,99.00%,73,29,55.17873510540788,TRUE
73030,1545,1133,99.00%,73,30,57.692307692307686,TRUE
73031,979,968,99.00%,73,31,50.282485875706215,TRUE
73032,1301,893,99.00%,73,32,59.298085688240654,TRUE
73033,1274,852,99.00%,73,33,59.9247412982126,TRUE
73034,1824,1269,99.00%,73,34,58.971871968962176,TRUE
73035,620,338,99.00%,73,35,64.71816283924844,TRUE
73036,840,728,99.00%,73,36,53.57142857142857,TRUE
73037,1406,1047,99.00%,73,37,57.31757032205462,TRUE
73038,1672,1295,99.00%,73,38,56.35321873946748,TRUE
73039,1446,1055,99.00%,73,39,57.81687325069972,TRUE
73040,1024,809,88.89%,73,40,55.86470267321331,TRUE
73041,968,718,88.89%,73,41,57.413997627520764,TRUE
73042,945,754,88.89%,73,42,55.62095350206003,TRUE
73043,1302,1064,99.00%,73,43,55.02958579881657,TRUE
73044,1236,935,88.89%,73,44,56.93228926761861,TRUE
73045,1346,1197,88.89%,73,45,52.92961069602832,TRUE
73046,1190,980,88.89%,73,46,54.83870967741935,TRUE
73047,1070,815,88.89%,73,47,56.76392572944297,TRUE
73048,1310,1076,88.89%,73,48,54.90360435875943,TRUE
73049,976,706,90.00%,73,49,58.026159334126035,TRUE
73050,1511,981,90.00%,73,50,60.63402889245586,TRUE
73051,1524,1063,90.00%,73,51,58.90993428681871,TRUE
73052,1134,803,90.00%,73,52,58.54414042333506,TRUE
73053,1270,827,99.00%,73,53,60.56270863137816,TRUE
73054,1569,1272,99.00%,73,54,55.22703273495249,TRUE
73055,1114,880,99.00%,73,55,55.867602808425275,TRUE
73056,907,719,99.00%,73,56,55.781057810578105,TRUE
73057,1005,941,99.00%,73,57,51.64439876670093,TRUE
73058,1105,715,99.00%,73,58,60.71428571428571,TRUE
73059,1856,1278,99.00%,73,59,59.22144224633057,TRUE
73060,770,392,99.00%,73,60,66.26506024096386,TRUE
73061,818,511,99.00%,73,61,61.55003762227238,TRUE
73062,1891,1213,99.00%,73,62,60.921391752577314,TRUE
73063,1275,1016,99.00%,73,63,55.65255347010039,TRUE
73064,1600,1240,99.00%,73,64,56.33802816901409,TRUE
73065,1020,757,99.00%,73,65,57.40011254924029,TRUE
73066,1413,1042,90.00%,73,66,57.55600814663951,TRUE
73067,1329,906,90.00%,73,67,59.46308724832215,TRUE
73068,1194,853,99.00%,73,68,58.329262335124575,TRUE
73069,1642,1043,99.00%,73,69,61.154562383612664,TRUE
73070,0,0,83.33%,73,70,NA,FALSE
73071,0,0,99.00%,73,71,NA,FALSE
73072,0,0,99.00%,73,72,NA,FALSE
74001,1404,808,99.00%,74,1,63.47197106690777,TRUE
74002,1451,1051,99.00%,74,2,57.99360511590728,TRUE
74003,1147,981,99.00%,74,3,53.900375939849624,TRUE
74004,1219,909,99.00%,74,4,57.28383458646616,TRUE
74005,976,732,99.00%,74,5,57.14285714285714,TRUE
74006,1288,758,99.00%,74,6,62.95210166177908,TRUE
74007,1146,646,99.00%,74,7,63.95089285714286,TRUE
74008,1692,1005,99.00%,74,8,62.736373748609566,TRUE
74009,699,414,90.00%,74,9,62.8032345013477,TRUE
74010,1755,946,90.00%,74,10,64.97593483894853,TRUE
74011,1615,883,99.00%,74,11,64.65172137710168,TRUE
74012,1769,1036,99.00%,74,12,63.065953654188945,TRUE
74013,1265,879,99.00%,74,13,59.001865671641795,TRUE
74014,1333,781,99.00%,74,14,63.0558183538316,TRUE
74015,1730,1064,99.00%,74,15,61.91839656406586,TRUE
74016,1909,1247,99.00%,74,16,60.48795944233206,TRUE
74017,1750,1162,99.00%,74,17,60.09615384615385,TRUE
74018,1880,1277,99.00%,74,18,59.55020589166931,TRUE
74019,1313,975,99.00%,74,19,57.38636363636363,TRUE
74020,1440,929,99.00%,74,20,60.78514140987758,TRUE
74021,1042,711,99.00%,74,21,59.44095835710211,TRUE
74022,1635,1158,99.00%,74,22,58.53920515574651,TRUE
74023,1758,1055,99.00%,74,23,62.495556345538574,TRUE
74024,1589,998,99.00%,74,24,61.42249710088906,TRUE
74025,752,399,99.00%,74,25,65.33449174630755,TRUE
74026,1591,876,99.00%,74,26,64.49128496149169,TRUE
74027,1851,990,99.00%,74,27,65.1531151003168,TRUE
74028,945,607,99.00%,74,28,60.88917525773196,TRUE
74029,588,279,99.00%,74,29,67.82006920415225,TRUE
74030,886,547,99.00%,74,30,61.82833217027216,TRUE
74031,1473,918,99.00%,74,31,61.606022584692596,TRUE
74032,345,243,99.00%,74,32,58.673469387755105,TRUE
74033,952,616,99.00%,74,33,60.71428571428571,TRUE
74034,777,558,99.00%,74,34,58.20224719101124,TRUE
74035,1360,835,99.00%,74,35,61.958997722095674,TRUE
74036,1321,752,99.00%,74,36,63.72407139411481,TRUE
74037,449,194,99.00%,74,37,69.82892690513219,TRUE
74038,380,184,99.00%,74,38,67.37588652482269,TRUE
74039,470,191,99.00%,74,39,71.10438729198184,TRUE
74040,349,178,99.00%,74,40,66.22390891840607,TRUE
74041,693,519,99.00%,74,41,57.17821782178218,TRUE
74042,1022,881,99.00%,74,42,53.704676826064116,TRUE
74043,1532,933,99.00%,74,43,62.150101419878304,TRUE
74044,903,616,99.00%,74,44,59.44700460829493,TRUE
74045,1362,800,99.00%,74,45,62.99722479185939,TRUE
74046,965,324,99.00%,74,46,74.86423584173778,TRUE
74047,785,616,99.00%,74,47,56.03140613847252,TRUE
74048,1182,626,99.00%,74,48,65.37610619469027,TRUE
74049,1374,829,99.00%,74,49,62.369496141625056,TRUE
74050,1446,749,99.00%,74,50,65.87699316628701,TRUE
74051,1758,1017,99.00%,74,51,63.35135135135135,TRUE
74052,1123,704,99.00%,74,52,61.46688560481663,TRUE
74053,1536,910,99.00%,74,53,62.79640228945217,TRUE
74054,801,506,99.00%,74,54,61.285386381025255,TRUE
74055,1763,1022,99.00%,74,55,63.30341113105925,TRUE
74056,1116,741,99.00%,74,56,60.096930533117934,TRUE
74057,1518,941,99.00%,74,57,61.73241154941033,TRUE
74058,1080,687,99.00%,74,58,61.120543293718164,TRUE
74059,1525,933,99.00%,74,59,62.042310821806346,TRUE
74060,678,395,99.00%,74,60,63.18732525629077,TRUE
74061,595,407,99.00%,74,61,59.3812375249501,TRUE
74062,571,343,83.33%,74,62,62.472647702407,TRUE
74063,372,204,99.00%,74,63,64.58333333333334,TRUE
74064,113,38,83.33%,74,64,74.83443708609272,TRUE
74065,461,270,99.00%,74,65,63.064295485636116,TRUE
74066,0,0,83.33%,74,66,NA,FALSE
74067,0,0,99.00%,74,67,NA,FALSE
74068,0,0,99.00%,74,68,NA,FALSE
74069,0,0,99.00%,74,69,NA,FALSE
74070,0,0,99.00%,74,70,NA,FALSE
75001,1497,1016,99.00%,75,1,59.57023477914842,TRUE
75002,1711,1303,99.00%,75,2,56.768414067684134,TRUE
75003,1600,927,99.00%,75,3,63.31618519984171,TRUE
75004,769,446,99.00%,75,4,63.29218106995885,TRUE
75005,1374,927,99.00%,75,5,59.71316818774446,TRUE
75006,1545,980,99.00%,75,6,61.18811881188119,TRUE
75007,1214,581,99.00%,75,7,67.63231197771587,TRUE
75008,1905,1145,99.00%,75,8,62.459016393442624,TRUE
75009,319,188,88.89%,75,9,62.91913214990138,TRUE
75010,1659,959,99.00%,75,10,63.36898395721925,TRUE
75011,879,645,99.00%,75,11,57.677165354330704,TRUE
75012,1257,633,99.00%,75,12,66.5079365079365,TRUE
75013,1334,858,99.00%,75,13,60.85766423357665,TRUE
75014,584,272,99.00%,75,14,68.22429906542055,TRUE
75015,769,520,83.33%,75,15,59.65865011636928,TRUE
75016,372,213,83.33%,75,16,63.589743589743584,TRUE
75017,901,444,99.00%,75,17,66.98884758364312,TRUE
75018,656,325,99.00%,75,18,66.87054026503569,TRUE
75019,0,0,99.00%,75,19,NA,FALSE
75020,801,410,99.00%,75,20,66.14368290668868,TRUE
75021,583,312,99.00%,75,21,65.13966480446928,TRUE
75022,1280,666,99.00%,75,22,65.775950668037,TRUE
75023,1036,566,99.00%,75,23,64.66916354556804,TRUE
75024,1261,899,99.00%,75,24,58.379629629629626,TRUE
75025,698,357,99.00%,75,25,66.1611374407583,TRUE
75026,1667,884,99.00%,75,26,65.3469227753822,TRUE
75027,1192,727,99.00%,75,27,62.115685252735794,TRUE
75028,1505,965,99.00%,75,28,60.93117408906883,TRUE
75029,1108,652,99.00%,75,29,62.95454545454545,TRUE
75030,875,382,99.00%,75,30,69.6101829753381,TRUE
75031,1378,684,99.00%,75,31,66.82832201745877,TRUE
75032,1137,633,99.00%,75,32,64.23728813559322,TRUE
75033,1117,560,88.89%,75,33,66.60703637447824,TRUE
75034,1115,460,88.89%,75,34,70.7936507936508,TRUE
75035,871,413,99.00%,75,35,67.83489096573209,TRUE
75036,329,139,99.00%,75,36,70.2991452991453,TRUE
75037,969,789,99.00%,75,37,55.11945392491467,TRUE
75038,877,1051,99.00%,75,38,45.48755186721991,FALSE
75039,920,970,99.00%,75,39,48.67724867724868,FALSE
75040,1101,623,99.00%,75,40,63.8631090487239,TRUE
75041,1414,796,99.00%,75,41,63.98190045248868,TRUE
75042,1360,788,99.00%,75,42,63.3147113594041,TRUE
75043,1464,1398,99.00%,75,43,51.15303983228512,TRUE
75044,1444,940,99.00%,75,44,60.570469798657726,TRUE
75045,1159,798,99.00%,75,45,59.22330097087378,TRUE
75046,1223,884,99.00%,75,46,58.04461319411486,TRUE
75047,1226,649,99.00%,75,47,65.38666666666667,TRUE
75048,836,507,99.00%,75,48,62.24869694713328,TRUE
75049,1444,746,88.89%,75,49,65.93607305936074,TRUE
75050,990,609,99.00%,75,50,61.91369606003752,TRUE
75051,1732,1028,99.00%,75,51,62.7536231884058,TRUE
75052,1030,1153,88.89%,75,52,47.182775996335316,FALSE
75053,1012,1179,88.89%,75,53,46.1889548151529,FALSE
75054,784,412,99.00%,75,54,65.55183946488295,TRUE
75055,885,364,99.00%,75,55,70.85668534827863,TRUE
75056,936,542,99.00%,75,56,63.32882273342354,TRUE
75057,1586,868,99.00%,75,57,64.62917685411573,TRUE
75058,1163,651,99.00%,75,58,64.11245865490628,TRUE
75059,1841,882,99.00%,75,59,67.60925449871465,TRUE
75060,1164,653,99.00%,75,60,64.06164006604293,TRUE
75061,380,191,99.00%,75,61,66.54991243432575,TRUE
75062,1172,615,99.00%,75,62,65.58477895914942,TRUE
75063,1648,1162,99.00%,75,63,58.647686832740206,TRUE
75064,1339,780,99.00%,75,64,63.190184049079754,TRUE
75065,953,567,99.00%,75,65,62.69736842105264,TRUE
75066,809,369,99.00%,75,66,68.67572156196944,TRUE
75067,25,13,83.33%,75,67,65.78947368421053,TRUE
75068,0,0,99.00%,75,68,NA,FALSE
75069,0,0,99.00%,75,69,NA,FALSE
75070,0,0,99.00%,75,70,NA,FALSE
75071,0,0,99.00%,75,71,NA,FALSE
76001,1394,1032,99.00%,76,1,57.46084089035449,TRUE
76002,904,676,99.00%,76,2,57.21518987341773,TRUE
76003,1244,857,87.50%,76,3,59.209900047596385,TRUE
76004,1492,979,87.50%,76,4,60.38041278834479,TRUE
76005,1500,1073,88.89%,76,5,58.2977069568597,TRUE
76006,1486,1064,88.89%,76,6,58.27450980392157,TRUE
76007,1448,1020,88.89%,76,7,58.6709886547812,TRUE
76008,1045,551,99.00%,76,8,65.47619047619048,TRUE
76009,1716,1142,99.00%,76,9,60.04198740377886,TRUE
76010,1149,613,99.00%,76,10,65.2099886492622,TRUE
76011,1088,785,99.00%,76,11,58.0886278697277,TRUE
76012,1376,969,99.00%,76,12,58.67803837953092,TRUE
76013,1245,959,99.00%,76,13,56.488203266787664,TRUE
76014,1359,1057,99.00%,76,14,56.25,TRUE
76015,1633,872,99.00%,76,15,65.18962075848303,TRUE
76016,937,521,99.00%,76,16,64.26611796982168,TRUE
76017,1231,826,99.00%,76,17,59.84443364122508,TRUE
76018,1065,898,99.00%,76,18,54.25369332654101,TRUE
76019,1712,1335,99.00%,76,19,56.18641286511322,TRUE
76020,1644,992,99.00%,76,20,62.36722306525038,TRUE
76021,1453,1025,99.00%,76,21,58.635996771589994,TRUE
76022,1395,1010,87.50%,76,22,58.004158004158,TRUE
76023,1117,867,99.00%,76,23,56.30040322580645,TRUE
76024,1712,1161,99.00%,76,24,59.589279498781764,TRUE
76025,1270,850,99.00%,76,25,59.905660377358494,TRUE
76026,1402,1005,88.89%,76,26,58.24678022434566,TRUE
76027,1323,1016,88.89%,76,27,56.56263360410432,TRUE
76028,1621,1013,99.00%,76,28,61.54138192862566,TRUE
76029,1128,837,88.89%,76,29,57.404580152671755,TRUE
76030,1519,1237,99.00%,76,30,55.116110304789544,TRUE
76031,1401,1176,88.89%,76,31,54.36554132712457,TRUE
76032,1638,1219,88.89%,76,32,57.33286664333217,TRUE
76033,1862,1267,93.33%,76,33,59.50782997762863,TRUE
76034,1703,1188,93.33%,76,34,58.906952611553095,TRUE
76035,1629,1029,93.33%,76,35,61.28668171557562,TRUE
76036,1803,1276,93.33%,76,36,58.557973367976615,TRUE
76037,1848,1093,99.00%,76,37,62.835770146208766,TRUE
76038,1094,637,99.00%,76,38,63.200462160600814,TRUE
76039,1493,1147,99.00%,76,39,56.553030303030305,TRUE
76040,1156,865,93.33%,76,40,57.199406234537356,TRUE
76041,1185,1012,93.33%,76,41,53.93718707328175,TRUE
76042,1558,1126,93.33%,76,42,58.04769001490313,TRUE
76043,1254,878,93.33%,76,43,58.81801125703565,TRUE
76044,1655,1209,99.00%,76,44,57.786312849162016,TRUE
76045,1600,1079,99.00%,76,45,59.7237775289287,TRUE
76046,1576,1125,99.00%,76,46,58.34875971862273,TRUE
76047,1189,749,93.33%,76,47,61.35190918472653,TRUE
76048,1458,1026,99.00%,76,48,58.69565217391305,TRUE
76049,1565,1006,99.00%,76,49,60.87125632049786,TRUE
76050,1675,1169,93.33%,76,50,58.89592123769339,TRUE
76051,1303,1058,99.00%,76,51,55.18847945785684,TRUE
76052,1513,998,99.00%,76,52,60.25487853444843,TRUE
76053,1557,1086,99.00%,76,53,58.910329171396135,TRUE
76054,1847,1443,99.00%,76,54,56.13981762917933,TRUE
76055,1811,1076,99.00%,76,55,62.72947696570835,TRUE
76056,1769,1009,99.00%,76,56,63.678905687545,TRUE
76057,1257,771,99.00%,76,57,61.98224852071006,TRUE
76058,1750,1049,99.00%,76,58,62.52232940335835,TRUE
76059,1000,538,66.67%,76,59,65.01950585175553,TRUE
76060,1014,490,66.67%,76,60,67.42021276595744,TRUE
76061,880,310,66.67%,76,61,73.94957983193278,TRUE
76062,1206,671,66.67%,76,62,64.25146510388919,TRUE
76063,0,0,99.00%,76,63,NA,FALSE
76064,0,0,99.00%,76,64,NA,FALSE
76065,0,0,99.00%,76,65,NA,FALSE
76066,0,0,99.00%,76,66,NA,FALSE
76067,0,0,99.00%,76,67,NA,FALSE
76068,0,0,66.67%,76,68,NA,FALSE
77001,586,202,99.00%,77,1,74.36548223350253,TRUE
77002,869,268,99.00%,77,2,76.42919964819701,TRUE
77003,812,160,99.00%,77,3,83.53909465020575,TRUE
77004,312,115,99.00%,77,4,73.06791569086651,TRUE
77005,500,182,83.33%,77,5,73.31378299120234,TRUE
77006,574,165,99.00%,77,6,77.67253044654939,TRUE
77007,600,176,83.33%,77,7,77.31958762886599,TRUE
77008,807,226,99.00%,77,8,78.12197483059052,TRUE
77009,956,297,99.00%,77,9,76.29688747007182,TRUE
77010,794,217,99.00%,77,10,78.53610286844707,TRUE
